Building,Date,ExpId,SSID,Addr,RSSI
rdc,25_05_2021,13.1,telephone,3890a54ca362,-93
rdc,25_05_2021,13.1,eduroam,3890a54ca361,-94
rdc,25_05_2021,14,P.H. EST PARMI NOUS,6ec7ece83154,-60
rdc,25_05_2021,14,uha,3890a5505380,-63
rdc,25_05_2021,14,eduroam,3890a5505381,-63
rdc,25_05_2021,14,telephone,3890a5505382,-63
rdc,25_05_2021,14,telephone,3890a5503e62,-75
rdc,25_05_2021,14,uha,3890a5503e60,-76
rdc,25_05_2021,14,eduroam,3890a5503e61,-76
rdc,25_05_2021,14,eduroam,3890a5298a01,-89
rdc,25_05_2021,14,telephone,3890a54ca362,-89
rdc,25_05_2021,14,uha,3890a5298a00,-90
rdc,25_05_2021,14,uha,3890a54ca360,-90
rdc,25_05_2021,14,eduroam,3890a54ca361,-90
rdc,25_05_2021,14,telephone,3890a5298a02,-91
rdc,25_05_2021,14,P.H. EST PARMI NOUS,6ec7ece83154,-60
rdc,25_05_2021,14,uha,3890a5505380,-63
rdc,25_05_2021,14,eduroam,3890a5505381,-63
rdc,25_05_2021,14,telephone,3890a5505382,-63
rdc,25_05_2021,14,telephone,3890a5503e62,-74
rdc,25_05_2021,14,uha,3890a5503e60,-75
rdc,25_05_2021,14,eduroam,3890a5503e61,-75
rdc,25_05_2021,14,telephone,3890a54ca362,-89
rdc,25_05_2021,14,telephone,3890a5298a02,-90
rdc,25_05_2021,14,uha,3890a54ca360,-91
rdc,25_05_2021,14,uha,3890a5298a00,-92
rdc,25_05_2021,14,eduroam,3890a54ca361,-92
rdc,25_05_2021,14,telephone,3890a5505382,-62
rdc,25_05_2021,14,uha,3890a5505380,-63
rdc,25_05_2021,14,eduroam,3890a5505381,-63
rdc,25_05_2021,14,P.H. EST PARMI NOUS,6ec7ece83154,-69
rdc,25_05_2021,14,uha,3890a5503e60,-76
rdc,25_05_2021,14,eduroam,3890a5503e61,-76
rdc,25_05_2021,14,telephone,3890a5503e62,-76
rdc,25_05_2021,14,uha,3890a54ca360,-90
rdc,25_05_2021,14,uha,3890a5505380,-63
rdc,25_05_2021,14,eduroam,3890a5505381,-63
rdc,25_05_2021,14,telephone,3890a5505382,-63
rdc,25_05_2021,14,P.H. EST PARMI NOUS,6ec7ece83154,-64
rdc,25_05_2021,14,eduroam,3890a5503e61,-75
rdc,25_05_2021,14,telephone,3890a5503e62,-76
rdc,25_05_2021,14,uha,3890a5503e60,-76
rdc,25_05_2021,14,uha,3890a54ca360,-89
rdc,25_05_2021,14,eduroam,3890a54ca361,-91
rdc,25_05_2021,14,telephone,3890a54ca362,-91
rdc,25_05_2021,14,telephone,3890a5298a02,-92
rdc,25_05_2021,14,uha,3890a5298a00,-93
rdc,25_05_2021,14,uha,3890a5505380,-63
rdc,25_05_2021,14,telephone,3890a5505382,-63
rdc,25_05_2021,14,eduroam,3890a5505381,-64
rdc,25_05_2021,14,P.H. EST PARMI NOUS,6ec7ece83154,-70
rdc,25_05_2021,14,eduroam,3890a5503e61,-76
rdc,25_05_2021,14,telephone,3890a5503e62,-76
rdc,25_05_2021,14,uha,3890a5503e60,-77
rdc,25_05_2021,14,uha,3890a54ca360,-90
rdc,25_05_2021,14,eduroam,3890a54ca361,-92
rdc,25_05_2021,14,telephone,3890a54ca362,-92
rdc,25_05_2021,14,uha,3890a5505380,-63
rdc,25_05_2021,14,eduroam,3890a5505381,-63
rdc,25_05_2021,14,telephone,3890a5505382,-63
rdc,25_05_2021,14,P.H. EST PARMI NOUS,6ec7ece83154,-65
rdc,25_05_2021,14,telephone,3890a5503e62,-76
rdc,25_05_2021,14,uha,3890a5503e60,-77
rdc,25_05_2021,14,eduroam,3890a5503e61,-77
rdc,25_05_2021,14,uha,3890a54ca360,-91
rdc,25_05_2021,14,uha,3890a5505380,-63
rdc,25_05_2021,14,eduroam,3890a5505381,-63
rdc,25_05_2021,14,telephone,3890a5505382,-64
rdc,25_05_2021,14,P.H. EST PARMI NOUS,6ec7ece83154,-67
rdc,25_05_2021,14,uha,3890a5503e60,-76
rdc,25_05_2021,14,eduroam,3890a5503e61,-76
rdc,25_05_2021,14,telephone,3890a5503e62,-76
rdc,25_05_2021,14,eduroam,3890a54ca361,-90
rdc,25_05_2021,14,uha,3890a54ca360,-91
rdc,25_05_2021,14,P.H. EST PARMI NOUS,6ec7ece83154,-60
rdc,25_05_2021,14,telephone,3890a5505382,-62
rdc,25_05_2021,14,uha,3890a5505380,-63
rdc,25_05_2021,14,eduroam,3890a5505381,-64
rdc,25_05_2021,14,uha,3890a5503e60,-75
rdc,25_05_2021,14,telephone,3890a5503e62,-76
rdc,25_05_2021,14,eduroam,3890a5503e61,-77
rdc,25_05_2021,14,uha,3890a54ca360,-90
rdc,25_05_2021,14,telephone,3890a54ca362,-91
rdc,25_05_2021,14,eduroam,3890a54ca361,-92
rdc,25_05_2021,14,P.H. EST PARMI NOUS,6ec7ece83154,-61
rdc,25_05_2021,14,uha,3890a5505380,-64
rdc,25_05_2021,14,eduroam,3890a5505381,-64
rdc,25_05_2021,14,telephone,3890a5505382,-64
rdc,25_05_2021,14,uha,3890a5503e60,-76
rdc,25_05_2021,14,eduroam,3890a5503e61,-76
rdc,25_05_2021,14,telephone,3890a5503e62,-76
rdc,25_05_2021,14,telephone,3890a54ca362,-88
rdc,25_05_2021,14,eduroam,3890a54ca361,-89
rdc,25_05_2021,14,uha,3890a5298a00,-89
rdc,25_05_2021,14,uha,3890a54ca360,-90
rdc,25_05_2021,14,P.H. EST PARMI NOUS,6ec7ece83154,-61
rdc,25_05_2021,14,eduroam,3890a5505381,-63
rdc,25_05_2021,14,telephone,3890a5505382,-63
rdc,25_05_2021,14,uha,3890a5505380,-64
rdc,25_05_2021,14,uha,3890a5503e60,-77
rdc,25_05_2021,14,telephone,3890a5503e62,-77
rdc,25_05_2021,14,eduroam,3890a5503e61,-79
rdc,25_05_2021,14,eduroam,3890a54ca361,-88
rdc,25_05_2021,14,uha,3890a54ca360,-89
rdc,25_05_2021,14,telephone,3890a54ca362,-92
rdc,25_05_2021,14.1,P.H. EST PARMI NOUS,6ec7ece83154,-58
rdc,25_05_2021,14.1,eduroam,3890a5505381,-75
rdc,25_05_2021,14.1,telephone,3890a5505382,-78
rdc,25_05_2021,14.1,uha,3890a5505380,-78
rdc,25_05_2021,14.1,eduroam,3890a5503e61,-81
rdc,25_05_2021,14.1,telephone,3890a5503e62,-81
rdc,25_05_2021,14.1,uha,3890a5503e60,-82
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,P.H. EST PARMI NOUS,6ec7ece83154,-69
rdc,25_05_2021,14.1,uha,3890a5505380,-71
rdc,25_05_2021,14.1,eduroam,3890a5505381,-71
rdc,25_05_2021,14.1,telephone,3890a5505382,-73
rdc,25_05_2021,14.1,uha,3890a5503e60,-81
rdc,25_05_2021,14.1,telephone,3890a5503e62,-82
rdc,25_05_2021,14.1,eduroam,3890a5503e61,-83
rdc,25_05_2021,14.1,uha,3890a5298a00,-91
rdc,25_05_2021,14.1,eduroam,3890a5298a01,-93
rdc,25_05_2021,14.1,telephone,3890a5298a02,-93
rdc,25_05_2021,14.1,P.H. EST PARMI NOUS,6ec7ece83154,-62
rdc,25_05_2021,14.1,uha,3890a5505380,-78
rdc,25_05_2021,14.1,eduroam,3890a5505381,-79
rdc,25_05_2021,14.1,telephone,3890a5505382,-79
rdc,25_05_2021,14.1,uha,3890a5503e60,-82
rdc,25_05_2021,14.1,eduroam,3890a5503e61,-82
rdc,25_05_2021,14.1,telephone,3890a5503e62,-82
rdc,25_05_2021,14.1,uha,3890a5298a00,-91
rdc,25_05_2021,14.1,uha,3890a5298a00,-93
rdc,25_05_2021,14.1,uha,3890a5298a00,-91
rdc,25_05_2021,14.1,eduroam,3890a5298a01,-92
rdc,25_05_2021,14.1,telephone,3890a5298a02,-92
rdc,25_05_2021,14.1,uha,3890a5298a00,-91
rdc,25_05_2021,14.1,telephone,3890a5298a02,-92
rdc,25_05_2021,14.1,uha,3890a54ca360,-94
rdc,25_05_2021,14.1,eduroam,3890a54ca361,-95
rdc,25_05_2021,14.1,telephone,3890a54ca362,-96
rdc,25_05_2021,14.1,telephone,3890a5298a02,-91
rdc,25_05_2021,14.1,uha,3890a5298a00,-92
rdc,25_05_2021,14.1,eduroam,3890a5298a01,-92
rdc,25_05_2021,14.1,uha,3890a5298a00,-91
rdc,25_05_2021,14.1,uha,3890a54ca360,-94
rdc,25_05_2021,14.1,telephone,3890a5298a02,-94
rdc,25_05_2021,14.1,eduroam,3890a5298a01,-96
rdc,25_05_2021,14.1,uha,3890a5298a00,-93
rdc,25_05_2021,14.1,uha,3890a5298a00,-95
rdc,25_05_2021,14.1,telephone,3890a5298a02,-91
rdc,25_05_2021,14.1,uha,3890a5298a00,-92
rdc,25_05_2021,14.1,uha,3890a5298a00,-93
rdc,25_05_2021,14.1,telephone,3890a5298a02,-95
rdc,25_05_2021,14.1,uha,3890a5298a00,-92
rdc,25_05_2021,14.1,telephone,3890a5298a02,-92
rdc,25_05_2021,14.1,telephone,3890a5298a02,-90
rdc,25_05_2021,14.1,eduroam,3890a5298a01,91
rdc,25_05_2021,14.1,uha,3890a5298a00,-92
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,telephone,3890a5298a02,-95
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,telephone,3890a5298a02,-95
rdc,25_05_2021,14.1,eduroam,3890a5298a01,-94
rdc,25_05_2021,14.1,uha,3890a5298a00,-95
rdc,25_05_2021,14.1,telephone,3890a5298a02,-95
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,telephone,3890a5298a02,-94
rdc,25_05_2021,14.1,eduroam,3890a5298a01,-93
rdc,25_05_2021,14.1,telephone,3890a5298a02,-93
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,uha,3890a5298a00,-93
rdc,25_05_2021,14.1,eduroam,3890a54ca361,-93
rdc,25_05_2021,14.1,telephone,3890a54ca362,-95
rdc,25_05_2021,14.1,eduroam,3890a54ca361,-95
rdc,25_05_2021,14.1,eduroam,3890a54ca361,-95
rdc,25_05_2021,14.1,telephone,3890a54ca362,-95
rdc,25_05_2021,14.1,telephone,3890a5298a02,-93
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,eduroam,3890a54ca361,-95
rdc,25_05_2021,14.1,uha,3890a54ca360,-95
rdc,25_05_2021,14.1,telephone,3890a5298a02,-94
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,uha,3890a5298a00,-93
rdc,25_05_2021,14.1,telephone,3890a5298a02,-94
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,eduroam,3890a5298a01,-94
rdc,25_05_2021,14.1,telephone,3890a5298a02,-94
rdc,25_05_2021,14.1,telephone,3890a5298a02,-95
rdc,25_05_2021,14.1,eduroam,3890a5298a01,-93
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,telephone,3890a5298a02,-94
rdc,25_05_2021,14.1,uha,3890a5298a00,-93
rdc,25_05_2021,14.1,telephone,3890a5298a02,-90
rdc,25_05_2021,14.1,uha,3890a5298a00,-93
rdc,25_05_2021,14.1,eduroam,3890a5298a01,-94
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,uha,3890a5298a00,-92
rdc,25_05_2021,14.1,uha,3890a5298a00,-94
rdc,25_05_2021,14.1,uha,3890a5298a00,-92
rdc,25_05_2021,14.1,eduroam,3890a5298a01,-93
rdc,25_05_2021,14.1,telephone,3890a5298a02,-93
rdc,25_05_2021,14.1,telephone,3890a5298a02,-94
rdc,25_05_2021,14.1,uha,3890a5298a00,-95
rdc,25_05_2021,14.1,eduroam,3890a5298a01,NaN
rdc,25_05_2021,2,uha,3890a54ca360,-65
rdc,25_05_2021,2,telephone,3890a54ca362,-65
rdc,25_05_2021,2,eduroam,3890a54ca361,-66
rdc,25_05_2021,2,P.H. EST PARMI NOUS,6ec7ece83154,-71
rdc,25_05_2021,2,telephone,3890a5503e62,-85
rdc,25_05_2021,2,uha,3890a5503e60,-86
rdc,25_05_2021,2,eduroam,3890a5503e61,-86
rdc,25_05_2021,2,telephone,3890a5600b42,-89
rdc,25_05_2021,2,uha,3890a5600b40,-90
rdc,25_05_2021,2,eduroam,3890a5600b41,-90
rdc,25_05_2021,2,eduroam,3890a5505381,-94
rdc,25_05_2021,2,uha,3890a5505380,-94
rdc,25_05_2021,2,uha,3890a54ca360,-66
rdc,25_05_2021,2,eduroam,3890a54ca361,-66
rdc,25_05_2021,2,telephone,3890a54ca362,-66
rdc,25_05_2021,2,P.H. EST PARMI NOUS,6ec7ece83154,-71
rdc,25_05_2021,2,telephone,3890a5503e62,-85
rdc,25_05_2021,2,eduroam,3890a5503e61,-86
rdc,25_05_2021,2,uha,3890a5600b40,-87
rdc,25_05_2021,2,uha,3890a5503e60,-87
rdc,25_05_2021,2,eduroam,3890a5600b41,-88
rdc,25_05_2021,2,telephone,3890a5600b42,-89
rdc,25_05_2021,2,uha,3890a5505380,-94
rdc,25_05_2021,2,telephone,3890a54ca362,-66
rdc,25_05_2021,2,uha,3890a54ca360,-67
rdc,25_05_2021,2,eduroam,3890a54ca361,-67
rdc,25_05_2021,2,P.H. EST PARMI NOUS,6ec7ece83154,-72
rdc,25_05_2021,2,telephone,3890a5503e62,-85
rdc,25_05_2021,2,eduroam,3890a5503e61,-86
rdc,25_05_2021,2,uha,3890a5503e60,-87
rdc,25_05_2021,2,uha,3890a5600b40,-92
rdc,25_05_2021,2,telephone,3890a5600b42,-92
rdc,25_05_2021,2,eduroam,3890a5600b41,-92
rdc,25_05_2021,2,eduroam,3890a5505381,-93
rdc,25_05_2021,2,uha,3890a54ca360,-66
rdc,25_05_2021,2,eduroam,3890a54ca361,-66
rdc,25_05_2021,2,telephone,3890a54ca362,-66
rdc,25_05_2021,2,P.H. EST PARMI NOUS,6ec7ece83154,-71
rdc,25_05_2021,2,eduroam,3890a5503e61,-86
rdc,25_05_2021,2,telephone,3890a5503e62,-86
rdc,25_05_2021,2,uha,3890a5503e60,-87
rdc,25_05_2021,2,eduroam,3890a5600b41,-90
rdc,25_05_2021,2,uha,3890a5600b40,-92
rdc,25_05_2021,2,telephone,3890a5600b42,-92
rdc,25_05_2021,2,eduroam,3890a54ca361,-66
rdc,25_05_2021,2,telephone,3890a54ca362,-66
rdc,25_05_2021,2,uha,3890a54ca360,-67
rdc,25_05_2021,2,P.H. EST PARMI NOUS,6ec7ece83154,-73
rdc,25_05_2021,2,eduroam,3890a5503e61,-86
rdc,25_05_2021,2,uha,3890a5503e60,-87
rdc,25_05_2021,2,telephone,3890a5503e62,-87
rdc,25_05_2021,2,eduroam,3890a5600b41,-88
rdc,25_05_2021,2,uha,3890a5600b40,-89
rdc,25_05_2021,2,telephone,3890a5600b42,-89
rdc,25_05_2021,2,uha,3890a5505380,-91
rdc,25_05_2021,2,telephone,3890a5505382,-91
rdc,25_05_2021,2,eduroam,3890a5505381,-94
rdc,25_05_2021,2,eduroam,3890a54ca361,-66
rdc,25_05_2021,2,telephone,3890a54ca362,-67
rdc,25_05_2021,2,uha,3890a54ca360,-68
rdc,25_05_2021,2,P.H. EST PARMI NOUS,6ec7ece83154,-69
rdc,25_05_2021,2,uha,3890a5503e60,-84
rdc,25_05_2021,2,telephone,3890a5503e62,-84
rdc,25_05_2021,2,eduroam,3890a5503e61,-85
rdc,25_05_2021,2,uha,3890a5600b40,-87
rdc,25_05_2021,2,telephone,3890a5600b42,-87
rdc,25_05_2021,2,eduroam,3890a5600b41,-87
rdc,25_05_2021,2,uha,3890a5505380,-94
rdc,25_05_2021,2,eduroam,3890a54ca361,-65
rdc,25_05_2021,2,uha,3890a54ca360,-66
rdc,25_05_2021,2,telephone,3890a54ca362,-67
rdc,25_05_2021,2,P.H. EST PARMI NOUS,6ec7ece83154,-69
rdc,25_05_2021,2,telephone,3890a5503e62,-85
rdc,25_05_2021,2,uha,3890a5503e60,-85
rdc,25_05_2021,2,telephone,3890a5600b42,-86
rdc,25_05_2021,2,eduroam,3890a5503e61,-86
rdc,25_05_2021,2,uha,3890a5600b40,-87
rdc,25_05_2021,2,eduroam,3890a5600b41,-87
rdc,25_05_2021,2,uha,3890a5505380,-91
rdc,25_05_2021,2,eduroam,3890a5505381,-91
rdc,25_05_2021,2,P.H. EST PARMI NOUS,6ec7ece83154,-65
rdc,25_05_2021,2,telephone,3890a54ca362,-69
rdc,25_05_2021,2,uha,3890a54ca360,-70
rdc,25_05_2021,2,eduroam,3890a54ca361,-70
rdc,25_05_2021,2,telephone,3890a5600b42,-81
rdc,25_05_2021,2,uha,3890a5600b40,-81
rdc,25_05_2021,2,eduroam,3890a5600b41,-82
rdc,25_05_2021,2,uha,3890a5503e60,-83
rdc,25_05_2021,2,eduroam,3890a5503e61,-84
rdc,25_05_2021,2,telephone,3890a5503e62,-84
rdc,25_05_2021,2,eduroam,3890a5505381,-89
rdc,25_05_2021,2,telephone,3890a5505382,-89
rdc,25_05_2021,2,uha,3890a5505380,-94
rdc,25_05_2021,2,uha,3890a54ca360,-67
rdc,25_05_2021,2,eduroam,3890a54ca361,-67
rdc,25_05_2021,2,telephone,3890a54ca362,-67
rdc,25_05_2021,2,P.H. EST PARMI NOUS,6ec7ece83154,-70
rdc,25_05_2021,2,uha,3890a5503e60,-84
rdc,25_05_2021,2,uha,3890a5600b40,-85
rdc,25_05_2021,2,eduroam,3890a5503e61,-85
rdc,25_05_2021,2,eduroam,3890a5600b41,-86
rdc,25_05_2021,2,telephone,3890a5600b42,-86
rdc,25_05_2021,2,telephone,3890a5503e62,-86
rdc,25_05_2021,2,uha,3890a5505380,-91
rdc,25_05_2021,2,telephone,3890a5505382,-91
rdc,25_05_2021,2,eduroam,3890a5505381,-91
rdc,25_05_2021,2.1,telephone,3890a54ca362,-83
rdc,25_05_2021,2.1,uha,3890a54ca360,-84
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-84
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-79
rdc,25_05_2021,2.1,telephone,3890a54ca362,-79
rdc,25_05_2021,2.1,uha,3890a54ca360,-80
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-78
rdc,25_05_2021,2.1,telephone,3890a54ca362,-78
rdc,25_05_2021,2.1,uha,3890a54ca360,-79
rdc,25_05_2021,2.1,telephone,3890a54ca362,-72
rdc,25_05_2021,2.1,uha,3890a54ca360,-73
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-73
rdc,25_05_2021,2.1,uha,3890a54ca360,-77
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-77
rdc,25_05_2021,2.1,telephone,3890a54ca362,-77
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-78
rdc,25_05_2021,2.1,uha,3890a54ca360,-78
rdc,25_05_2021,2.1,telephone,3890a54ca362,-78
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-75
rdc,25_05_2021,2.1,uha,3890a54ca360,-76
rdc,25_05_2021,2.1,telephone,3890a54ca362,-76
rdc,25_05_2021,2.1,uha,3890a54ca360,-77
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-77
rdc,25_05_2021,2.1,telephone,3890a54ca362,-77
rdc,25_05_2021,2.1,uha,3890a54ca360,-73
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-73
rdc,25_05_2021,2.1,telephone,3890a54ca362,-74
rdc,25_05_2021,2.1,uha,3890a54ca360,-75
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-77
rdc,25_05_2021,2.1,telephone,3890a54ca362,-77
rdc,25_05_2021,2.1,uha,3890a54ca360,-78
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-79
rdc,25_05_2021,2.1,uha,3890a54ca360,-80
rdc,25_05_2021,2.1,telephone,3890a54ca362,-80
rdc,25_05_2021,2.1,uha,3890a54ca360,-77
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-78
rdc,25_05_2021,2.1,telephone,3890a54ca362,-78
rdc,25_05_2021,2.1,telephone,3890a54ca362,-76
rdc,25_05_2021,2.1,uha,3890a54ca360,-77
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-77
rdc,25_05_2021,2.1,telephone,3890a54ca362,-76
rdc,25_05_2021,2.1,uha,3890a54ca360,-77
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-77
rdc,25_05_2021,2.1,uha,3890a54ca360,-74
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-74
rdc,25_05_2021,2.1,telephone,3890a54ca362,-74
rdc,25_05_2021,2.1,uha,3890a54ca360,-76
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-77
rdc,25_05_2021,2.1,telephone,3890a54ca362,-77
rdc,25_05_2021,2.1,uha,3890a54ca360,-74
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-75
rdc,25_05_2021,2.1,telephone,3890a54ca362,-75
rdc,25_05_2021,2.1,telephone,3890a54ca362,-75
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-76
rdc,25_05_2021,2.1,uha,3890a54ca360,-77
rdc,25_05_2021,2.1,uha,3890a54ca360,-75
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-75
rdc,25_05_2021,2.1,telephone,3890a54ca362,-75
rdc,25_05_2021,2.1,uha,3890a54ca360,-74
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-74
rdc,25_05_2021,2.1,telephone,3890a54ca362,-74
rdc,25_05_2021,2.1,uha,3890a54ca360,-77
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-77
rdc,25_05_2021,2.1,telephone,3890a54ca362,-77
rdc,25_05_2021,2.1,uha,3890a54ca360,-76
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-76
rdc,25_05_2021,2.1,telephone,3890a54ca362,-76
rdc,25_05_2021,2.1,uha,3890a54ca360,-76
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-76
rdc,25_05_2021,2.1,telephone,3890a54ca362,-76
rdc,25_05_2021,2.1,uha,3890a54ca360,-76
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-76
rdc,25_05_2021,2.1,telephone,3890a54ca362,-78
rdc,25_05_2021,2.1,uha,3890a54ca360,-76
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-77
rdc,25_05_2021,2.1,telephone,3890a54ca362,-77
rdc,25_05_2021,2.1,uha,3890a54ca360,-76
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-76
rdc,25_05_2021,2.1,telephone,3890a54ca362,-76
rdc,25_05_2021,2.1,uha,3890a54ca360,-77
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-77
rdc,25_05_2021,2.1,telephone,3890a54ca362,-77
rdc,25_05_2021,2.1,uha,3890a54ca360,-76
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-76
rdc,25_05_2021,2.1,telephone,3890a54ca362,-76
rdc,25_05_2021,2.1,uha,3890a54ca360,-77
rdc,25_05_2021,2.1,telephone,3890a54ca362,-77
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-78
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-76
rdc,25_05_2021,2.1,uha,3890a54ca360,-77
rdc,25_05_2021,2.1,telephone,3890a54ca362,-77
rdc,25_05_2021,2.1,uha,3890a54ca360,-76
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-76
rdc,25_05_2021,2.1,telephone,3890a54ca362,-77
rdc,25_05_2021,2.1,uha,3890a54ca360,-75
rdc,25_05_2021,2.1,telephone,3890a54ca362,-75
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-76
rdc,25_05_2021,2.1,uha,3890a54ca360,-74
rdc,25_05_2021,2.1,eduroam,3890a54ca361,-74
rdc,25_05_2021,2.1,telephone,3890a54ca362,-74
rdc,25_05_2021,3,uha,3890a54ca360,-68
rdc,25_05_2021,3,eduroam,3890a54ca361,-69
rdc,25_05_2021,3,telephone,3890a54ca362,-69
rdc,25_05_2021,3,uha,3890a5600b40,-78
rdc,25_05_2021,3,eduroam,3890a5600b41,-80
rdc,25_05_2021,3,telephone,3890a5600b42,-81
rdc,25_05_2021,3,P.H. EST PARMI NOUS,6ec7ece83154,-83
rdc,25_05_2021,3,uha,3890a5505380,-91
rdc,25_05_2021,3,telephone,3890a5503e62,-93
rdc,25_05_2021,3,uha,3890a5503e60,-95
rdc,25_05_2021,3,eduroam,3890a5503e61,-96
rdc,25_05_2021,3,eduroam,3890a54ca361,-66
rdc,25_05_2021,3,telephone,3890a54ca362,-66
rdc,25_05_2021,3,uha,3890a54ca360,-67
rdc,25_05_2021,3,uha,3890a5600b40,-79
rdc,25_05_2021,3,P.H. EST PARMI NOUS,6ec7ece83154,-80
rdc,25_05_2021,3,eduroam,3890a5600b41,-80
rdc,25_05_2021,3,uha,3890a54ca360,-66
rdc,25_05_2021,3,eduroam,3890a54ca361,-66
rdc,25_05_2021,3,telephone,3890a54ca362,-66
rdc,25_05_2021,3,uha,3890a5600b40,-79
rdc,25_05_2021,3,eduroam,3890a5600b41,-79
rdc,25_05_2021,3,P.H. EST PARMI NOUS,6ec7ece83154,-80
rdc,25_05_2021,3,uha,3890a5505380,-93
rdc,25_05_2021,3,telephone,3890a5505382,-93
rdc,25_05_2021,3,uha,3890a5503e60,-94
rdc,25_05_2021,3,telephone,3890a5503e62,-94
rdc,25_05_2021,3,uha,3890a54ca360,-69
rdc,25_05_2021,3,eduroam,3890a54ca361,-69
rdc,25_05_2021,3,telephone,3890a54ca362,-69
rdc,25_05_2021,3,P.H. EST PARMI NOUS,6ec7ece83154,-78
rdc,25_05_2021,3,uha,3890a5600b40,-79
rdc,25_05_2021,3,eduroam,3890a5600b41,-79
rdc,25_05_2021,3,telephone,3890a5600b42,-80
rdc,25_05_2021,3,uha,3890a5505380,-90
rdc,25_05_2021,3,telephone,3890a5505382,-90
rdc,25_05_2021,3,eduroam,3890a5505381,-92
rdc,25_05_2021,3,telephone,3890a54ca362,-67
rdc,25_05_2021,3,uha,3890a54ca360,-68
rdc,25_05_2021,3,eduroam,3890a54ca361,-68
rdc,25_05_2021,3,uha,3890a5600b40,-79
rdc,25_05_2021,3,eduroam,3890a5600b41,-79
rdc,25_05_2021,3,uha,3890a5505380,-90
rdc,25_05_2021,3,P.H. EST PARMI NOUS,6ec7ece83154,-90
rdc,25_05_2021,3,eduroam,3890a5503e61,-93
rdc,25_05_2021,3,uha,3890a5503e60,-94
rdc,25_05_2021,3,telephone,3890a5503e62,-95
rdc,25_05_2021,3,uha,3890a54ca360,-66
rdc,25_05_2021,3,telephone,3890a54ca362,-66
rdc,25_05_2021,3,eduroam,3890a54ca361,-66
rdc,25_05_2021,3,eduroam,3890a5600b41,-78
rdc,25_05_2021,3,uha,3890a5600b40,-79
rdc,25_05_2021,3,telephone,3890a5600b42,-79
rdc,25_05_2021,3,P.H. EST PARMI NOUS,6ec7ece83154,-80
rdc,25_05_2021,3,uha,3890a5505380,-92
rdc,25_05_2021,3,telephone,3890a5505382,-93
rdc,25_05_2021,3,eduroam,3890a5505381,-93
rdc,25_05_2021,3,uha,3890a54ca360,-68
rdc,25_05_2021,3,eduroam,3890a54ca361,-68
rdc,25_05_2021,3,telephone,3890a54ca362,-68
rdc,25_05_2021,3,P.H. EST PARMI NOUS,6ec7ece83154,-77
rdc,25_05_2021,3,uha,3890a5600b40,-78
rdc,25_05_2021,3,eduroam,3890a5600b41,-78
